Fecha,Unidad de negocio,No. Empleado,No. usuario,Proceso,Tipo de almacén,Area,Ubic.procedencia,Renglones,Piezas,Volumen m3,Volumen cm3,Peso,Codigos,Cajas,Tarimas,Folios,Tiempo,ID
07/08/2023,RRRP,100735,AL100735,Traspaso,,,,28,1539,1.178996859,1178996.859,346.419,,,,,0.0075,RRRPTraspaso
07/08/2023,RRRP,100376,AL100376,Traspaso,,,,6,1128,0.559523857,559523.857,157.126,,,,,0.001666667,RRRPTraspaso
07/08/2023,RRRP,100702,AL100702,Traspaso,,,,15,4182,0.917537714,917537.714,152.775,,,,,0.004722222,RRRPTraspaso
07/08/2023,RRRP,100693,AL100693,Traspaso,,,,21,4213,1.021235415,1021235.415,127.975,,,,,0.006944444,RRRPTraspaso
07/08/2023,RRRP,100271,AL100271,Traspaso,,,,29,3224,1.32277432,1322774.32,107.663,,,,,0.0075,RRRPTraspaso
07/08/2023,RRRP,100573,AL100573,Traspaso,,,,23,1522,0.831294502,831294.502,301.226,,,,,0.005,RRRPTraspaso
07/08/2023,RRRP,100385,AL100385,Traspaso,,,,3,364,0.342816628,342816.628,115.105,,,,,0.000833333,RRRPTraspaso
07/08/2023,RRRP,917024,AL917024,Traspaso,,,,5,1370,0.90900948,909009.48,318.104,,,,,0.000833333,RRRPTraspaso
07/08/2023,RRRP,100571,AL100571,Traspaso,,,,5,840,0.743178936,743178.936,241.202,,,,,0.000833333,RRRPTraspaso
07/08/2023,RRRP,100400,AL100400,Traspaso,,,,7,4965,0.87915516,879155.16,147.734,,,,,0.001944444,RRRPTraspaso
07/08/2023,RRRP,914452,AL914452,Traspaso,,,,12,2274,1.073859242,1073859.242,409.442,,,,,0.0025,RRRPTraspaso
07/08/2023,RRRP,100416,AL100416,Traspaso,,,,5,1142,0.647761281,647761.281,240.396,,,,,0.001388889,RRRPTraspaso
07/08/2023,RRRP,100591,AL100591,Traspaso,,,,24,1821,1.339005729,1339005.729,232.037,,,,,0.003888889,RRRPTraspaso
07/08/2023,RRRP,100237,AL100237,Traspaso,,,,8,1112,0.926509998,926509.998,424.374,,,,,0.001666667,RRRPTraspaso
07/08/2023,RRRP,100612,AL100612,Traspaso,,,,12,2406,1.592528554,1592528.554,444.626,,,,,0.0025,RRRPTraspaso
07/08/2023,RRRP,100616,AL100616,Traspaso,,,,7,978,1.048374036,1048374.036,218.687,,,,,0.001666667,RRRPTraspaso
07/08/2023,RRRP,100601,AL100601,Traspaso,,,,23,1971,1.214050938,1214050.938,395.583,,,,,0.004444444,RRRPTraspaso
07/08/2023,RRRP,100746,AL100746,Traspaso,,,,10,73,0.035958138,35958.138,10.565,,,,,0.002222222,RRRPTraspaso
07/08/2023,RRRP,100254,AL100254,Traspaso,,,,11,1637,0.890882424,890882.424,281.44,,,,,0.001666667,RRRPTraspaso
07/08/2023,RRRP,100551,AL100551,Traspaso,,,,23,3352,1.340283102,1340283.102,139.615,,,,,0.006111111,RRRPTraspaso
07/08/2023,RRRP,100586,AL100586,Traspaso,,,,11,3706,1.69219827,1692198.27,167.644,,,,,0.001944444,RRRPTraspaso
07/08/2023,RRRP,100628,AL100628,Traspaso,,,,43,9501,20.36756344,20367563.44,1177.465,,,,,0.01,RRRPTraspaso
07/08/2023,RRRP,100245,AL100245,Traspaso,,,,33,676,0.125322518,125322.518,26.348,,,,,0.001388889,RRRPTraspaso
07/08/2023,RRRP,144766,AL144766,Traspaso,,,,30,1063,0.325935216,325935.216,40.419,,,,,0.000555556,RRRPTraspaso
07/08/2023,RRRP,100596,AL100596,Traspaso,,,,80,8076,6.597330737,6597330.737,1337.345,,,,,0.018888889,RRRPTraspaso
07/08/2023,RRRP,100183,AL100183,Traspaso,,,,50,9580,5.342196539,5342196.539,2269.028,,,,,0.011111111,RRRPTraspaso
07/08/2023,RRRP,100743,AL100743,Traspaso,,,,46,11539,3.972484383,3972484.383,1405.617,,,,,0.012222222,RRRPTraspaso
07/08/2023,RRRP,100127,AL100127,Traspaso,,,,48,1027,0.210578893,210578.893,46.061,,,,,0.011944444,RRRPTraspaso
07/08/2023,RRRP,100204,AL100204,Traspaso,,,,70,1567,0.307053858,307053.858,77.563,,,,,0.000277778,RRRPTraspaso
07/08/2023,RRRP,100588,AL100588,Traspaso,,,,41,3777,2.34867751,2348677.51,1085.995,,,,,0.010277778,RRRPTraspaso
07/08/2023,RRRP,100348,AL100348,Traspaso,,,,43,6167,2.859117028,2859117.028,857.673,,,,,0.010277778,RRRPTraspaso
07/08/2023,RRRP,100546,AL100546,Traspaso,,,,56,8854,5.512220147,5512220.147,1532.792,,,,,0.013333333,RRRPTraspaso
07/08/2023,RRRP,100740,AL100740,Traspaso,,,,62,5993,4.987144081,4987144.081,831.323,,,,,0.013888889,RRRPTraspaso
07/08/2023,RRRP,100724,AL100724,Traspaso,,,,42,7083,4.023269685,4023269.685,911.312,,,,,0.008333333,RRRPTraspaso
07/08/2023,RRRP,100618,AL100618,Traspaso,,,,74,8078,4.917394674,4917394.674,1560.391,,,,,0.018055556,RRRPTraspaso
07/08/2023,RRRP,917970,AL917970,Traspaso,,,,57,6493,158.6543,158654300,860.757,,,,,0.010833333,RRRPTraspaso
07/08/2023,RRRP,100164,AL100164,Traspaso,,,,48,5433,2.581686731,2581686.731,690.277,,,,,0.011111111,RRRPTraspaso
07/08/2023,RRRP,100661,AL100661,Traspaso,,,,16,2196,1.583053081,1583053.081,630.966,,,,,0.003611111,RRRPTraspaso
07/08/2023,RRRP,100697,AL100697,Traspaso,,,,12,1436,1.221399996,1221399.996,392.069,,,,,0.003333333,RRRPTraspaso
07/08/2023,RRRP,ESANCHEZ3,ESANCHEZ3,Traspaso,,,,18,4086,3.20289436,3202894.36,656.532,,,,,0.003611111,RRRPTraspaso
07/08/2023,RRRP,100695,AL100695,Traspaso,,,,24,1347,1.051531947,1051531.947,267.797,,,,,0.006388889,RRRPTraspaso
07/08/2023,RRRP,100694,AL100694,Traspaso,,,,6,1508,0.83180026,831800.26,254.486,,,,,0.001111111,RRRPTraspaso
07/08/2023,RRRP,100687,AL100687,Traspaso,,,,9,1024,0.62917632,629176.32,160.031,,,,,0.001944444,RRRPTraspaso
07/08/2023,RRRP,100757,AL100757,Traspaso,,,,28,3346,1.175652359,1175652.359,480.695,,,,,0.006388889,RRRPTraspaso
07/08/2023,RRRP,100749,AL100749,Traspaso,,,,7,2349,1.00210195,1002101.95,317.217,,,,,0.001944444,RRRPTraspaso
07/08/2023,RRRP,100461,AL100461,Traspaso,,,,22,4788,1.635928031,1635928.031,451.629,,,,,0.005,RRRPTraspaso
07/08/2023,RRRP,100140,AL100140,Traspaso,,,,15,4849,1.482940706,1482940.706,491.667,,,,,0.003888889,RRRPTraspaso
07/08/2023,RRRP,100729,AL100729,Traspaso,,,,71,9622,3.933084363,3933084.363,1042.828,,,,,0.016388889,RRRPTraspaso
07/08/2023,RRRP,100355,AL100355,Traspaso,,,,64,6572,4.655556676,4655556.676,1377.837,,,,,0.0125,RRRPTraspaso
07/08/2023,RRRP,100605,AL100605,Traspaso,,,,45,4632,2.903852392,2903852.392,915.851,,,,,0.010277778,RRRPTraspaso
07/08/2023,RRRP,JTREJO1,JTREJO1,Traspaso,,,,18,4229,1.894319455,1894319.455,591.069,,,,,0.004722222,RRRPTraspaso
07/08/2023,RRRP,910912,AL910912,Traspaso,,,,16,2076,1.42788269,1427882.69,503.973,,,,,0.003611111,RRRPTraspaso
07/08/2023,RRRP,100634,AL100634,Traspaso,,,,49,9892,4.679342881,4679342.881,1374.844,,,,,0.008611111,RRRPTraspaso
07/08/2023,RRRP,JCONTRERAS3,JCONTRERAS3,Traspaso,,,,72,16514,6.959100922,6959100.922,1574.241,,,,,0.018333333,RRRPTraspaso
08/08/2023,RRRP,100223,AL100223,Salida de almacén,NC00,NCFA,NC,20,3321,1.237607368,1237607.368,510.388,,,,,0.670555556,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,910094,AL910094,Salida de almacén,NC00,NCFB,NC,1,36,0.02285128,22851.28,0.002,,,,,0.031111111,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,100609,AL100609,Salida de almacén,NC00,NCFB,NC,1,11,0.00584155,5841.55,2.805,,,,,0.194444444,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,100249,AL100249,Salida de almacén,NC00,NCFA,NC,1,8,0.003744,3744,0.576,,,,,0.142222222,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,100316,AL100316,Salida de almacén,NC00,NCFB,NC,4,1227,0.30415035,304150.35,80.582,,,,,0.193333333,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,100673,AL100673,Salida de almacén,NC00,NCFA,NC,3,1284,0.617167425,617167.425,157.328,,,,,0.25,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,ESANCHEZ3,ESANCHEZ3,Salida de almacén,NC00,NCFA,NC,56,0,0,0,0,,,,,0.083611111,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,100604,AL100604,Salida de almacén,NC00,NCFB,NC,7,137,0.04639838,46398.38,21.284,,,,,0.562777778,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,100435,AL100435,Salida de almacén,NC00,NCFA,NC,4,2204,0.992251853,992251.853,193.51,,,,,0.598888889,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,917403,AL917403,Salida de almacén,NC00,NCFA,NC,15,2028,1.293525026,1293525.026,442.79,,,,,0.920555556,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,100724,AL100724,Salida de almacén,NC00,NCFA,NC,12,1312,1.16923039,1169230.39,428.56,,,,,0.936388889,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,916486,AL916486,Salida de almacén,NC00,NCFA,NC,5,4554,0.611989917,611989.917,304.78,,,,,0.474722222,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,100717,AL100717,Salida de almacén,NC00,NCFB,NC,4,29,0.02796086,27960.86,2.47,,,,,0.095833333,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,100323,AL100323,Salida de almacén,NC00,NCFB,NC,21,568,0.231921327,231921.327,47.824,,,,,0.637777778,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,100756,AL100756,Salida de almacén,NC00,NCFB,NC,14,1542,0.485228779,485228.779,108.714,,,,,0.682222222,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,917356,AL917356,Salida de almacén,NC00,NCFB,NC,11,1315,0.456265128,456265.128,147.35,,,,,0.398611111,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,100573,AL100573,Salida de almacén,NC00,NCFA,NC,1,15,0.0108489,10848.9,8.7,,,,,0.290555556,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,912047,AL912047,Salida de almacén,NC00,NCFB,NC,1,4,0.009025264,9025.264,0.544,,,,,0.028333333,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,100727,AL100727,Salida de almacén,NC00,NCFB,NC,4,53,0.033909804,33909.804,8.846,,,,,0.304444444,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,100739,AL100739,Salida de almacén,NC00,NCFB,NC,5,93,0.0473488,47348.8,27.549,,,,,0.281388889,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,JCONTRERAS3,JCONTRERAS3,Salida de almacén,NC00,NCFB,NC,1,216,0.057004864,57004.864,16.848,,,,,0.001388889,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,100254,AL100254,Salida de almacén,NC00,NCFA,NC,1,48,0.037876272,37876.272,21.6,,,,,0.030277778,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,917356,AL917356,Salida de almacén,NC00,NCFA,NC,24,4464,3.10822347,3108223.47,1461.655,,,,,0.990277778,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,100519,AL100519,Salida de almacén,NC00,NCFA,NC,6,97,0.136501056,136501.056,34.615,,,,,0.423333333,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,100742,AL100742,Salida de almacén,NC00,NCFB,NC,20,2180,1.244884724,1244884.724,168.078,,,,,0.644722222,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,100669,AL100669,Salida de almacén,NC00,NCFB,NC,4,45,0.01842974,18429.74,5.724,,,,,0.136666667,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,100150,AL100150,Salida de almacén,NC00,NCFB,NC,7,372,0.22237761,222377.61,27.838,,,,,0.340833333,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,100741,AL100741,Salida de almacén,NC00,NCFA,NC,17,2580,1.892429717,1892429.717,422.929,,,,,0.885833333,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,907009,AL907009,Salida de almacén,NC00,NCFA,NC,13,4564,2.053344152,2053344.152,658.464,,,,,1.444166667,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,100618,AL100618,Salida de almacén,NC00,NCFB,NC,2,471,0.05447752,54477.52,7.832,,,,,0.217777778,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,100609,AL100609,Salida de almacén,NC00,NCFA,NC,10,3730,3.02755257,3027552.57,1042.73,,,,,1.209166667,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,100621,AL100621,Salida de almacén,NC00,NCFB,NC,2,14,0.007616576,7616.576,2.45,,,,,0.083055556,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,100596,AL100596,Salida de almacén,NC00,NCFB,NC,5,359,0.989025645,989025.645,82.544,,,,,0.231388889,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,ESANCHEZ3,ESANCHEZ3,Salida de almacén,NC00,NCFB,NC,24,0,0,0,0,,,,,0.041666667,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,100596,AL100596,Salida de almacén,NC00,NCFA,NC,6,1590,2.680589344,2680589.344,886.814,,,,,0.798333333,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,100634,AL100634,Salida de almacén,NC00,NCFB,NC,9,936,0.98683462,986834.62,67.044,,,,,0.435833333,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,100774,AL100774,Salida de almacén,NC00,NCFB,NC,7,603,0.20797748,207977.48,56.898,,,,,0.538611111,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,100709,AL100709,Salida de almacén,NC00,NCFA,NC,11,1541,0.925089634,925089.634,272.185,,,,,0.577222222,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,JTREJO1,JTREJO1,Salida de almacén,NC00,NCFB,NC,1,450,0.05236875,52368.75,14.22,,,,,0.001944444,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,100751,AL100751,Salida de almacén,NC00,NCFB,NC,1,150,0.02166,21660,5,,,,,0.070833333,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,100183,AL100183,Salida de almacén,NC00,NCFB,NC,1,120,0.1098384,109838.4,15.697,,,,,0.07,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,100712,AL100712,Salida de almacén,NC00,NCFB,NC,1,48,0.007524,7524,4.752,,,,,0.0975,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,100729,AL100729,Salida de almacén,NC00,NCFA,NC,12,1673,1.450634532,1450634.532,464.722,,,,,1.973333333,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,100348,AL100348,Salida de almacén,NC00,NCFA,NC,9,2588,1.609096696,1609096.696,631.803,,,,,1.388055556,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,100751,AL100751,Salida de almacén,NC00,NCFA,NC,10,1430,0.609801647,609801.647,215.721,,,,,0.633611111,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,100743,AL100743,Salida de almacén,NC00,NCFA,NC,2,552,0.4325364,432536.4,30.552,,,,,0.227777778,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,100717,AL100717,Salida de almacén,NC00,NCFA,NC,8,1807,2.43226155,2432261.55,450.96,,,,,0.699722222,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,100713,AL100713,Salida de almacén,NC00,NCFB,NC,3,418,0.158449552,158449.552,49.39,,,,,0.129722222,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,VCAMPOS1,VCAMPOS1,Salida de almacén,NC00,NCFB,NC,7,324,0.095452175,95452.175,14.406,,,,,0.576111111,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,100740,AL100740,Salida de almacén,NC00,NCFA,NC,8,1403,1.046868498,1046868.498,287.69,,,,,0.717777778,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,100604,AL100604,Salida de almacén,NC00,NCFA,NC,1,1044,1.0719966,1071996.6,682.776,,,,,0.061388889,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,916486,AL916486,Salida de almacén,NC00,NCFB,NC,7,1832,1.07640012,1076400.12,319.828,,,,,0.4625,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,100727,AL100727,Salida de almacén,NC00,NCFA,NC,3,1908,0.789664,789664,303.384,,,,,1.335,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,100464,AL100464,Salida de almacén,NC00,NCFB,NC,2,102,0.029589516,29589.516,12.18,,,,,0.4825,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,100489,AL100489,Salida de almacén,NC00,NCFA,NC,14,999,1.563218398,1563218.398,397.745,,,,,1.1375,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,100489,AL100489,Salida de almacén,NC00,NCFB,NC,5,422,0.428333722,428333.722,141.524,,,,,0.601666667,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,100634,AL100634,Salida de almacén,NC00,NCFA,NC,7,1088,0.913221442,913221.442,332.563,,,,,0.869722222,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,100680,AL100680,Salida de almacén,NC00,NCFA,NC,4,1344,1.03051351,1030513.51,318.088,,,,,0.400833333,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,100742,AL100742,Salida de almacén,NC00,NCFA,NC,5,1772,1.13337826,1133378.26,506.109,,,,,0.5375,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,100510,AL100510,Salida de almacén,NC00,NCFB,NC,6,836,0.212859824,212859.824,38.48,,,,,0.443333333,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,JTREJO1,JTREJO1,Salida de almacén,NC00,NCFA,NC,5,3234,1.02779323,1027793.23,457.976,,,,,0.010833333,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,100150,AL100150,Salida de almacén,NC00,NCFA,NC,2,246,0.9855839,985583.9,50.89,,,,,0.073611111,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,100582,AL100582,Salida de almacén,NC00,NCFB,NC,4,558,0.6448184,644818.4,36.69,,,,,0.115277778,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,100686,AL100686,Salida de almacén,NC00,NCFB,NC,5,468,0.25174842,251748.42,73.883,,,,,0.420555556,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,910094,AL910094,Salida de almacén,NC00,NCFA,NC,13,2284,1.898815918,1898815.918,645.27,,,,,1.007222222,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,100669,AL100669,Salida de almacén,NC00,NCFA,NC,18,4294,2.664617832,2664617.832,1088.339,,,,,1.5,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,100769,AL100769,Salida de almacén,NC00,NCFA,NC,10,3872,3.57980757,3579807.57,1577.681,,,,,0.663888889,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,100524,AL100524,Salida de almacén,NC00,NCFA,NC,14,10188,5.027080756,5027080.756,2032.148,,,,,1.239444444,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,100770,AL100770,Salida de almacén,NC00,NCFA,NC,19,8556,5.866886421,5866886.421,2275.772,,,,,1.463055556,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,100655,AL100655,Salida de almacén,NC00,NCFA,NC,5,765,0.89814089,898140.89,288.728,,,,,0.315277778,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,100480,AL100480,Salida de almacén,NC00,NCFA,NC,7,1401,1.90369599,1903695.99,395.9,,,,,0.525277778,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,100748,AL100748,Salida de almacén,NC00,NCFA,NC,11,1713,1.066867953,1066867.953,309.826,,,,,1.149722222,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,100480,AL100480,Salida de almacén,NC00,NCFB,NC,2,26,0.04345761,43457.61,6.696,,,,,0.066388889,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,100511,AL100511,Salida de almacén,NC00,NCFA,NC,2,34,0.0557658,55765.8,9.86,,,,,0.225833333,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,100677,AL100677,Salida de almacén,NC00,NCFA,NC,11,4244,1.138185052,1138185.052,416.866,,,,,1.299722222,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,100724,AL100724,Salida de almacén,NC00,NCFB,NC,39,889,0.483032606,483032.606,77.411,,,,,1.501666667,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,100772,AL100772,Salida de almacén,NC00,NCFA,NC,14,6028,3.648352185,3648352.185,942.722,,,,,0.934444444,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,100605,AL100605,Salida de almacén,NC00,NCFA,NC,6,1842,1.847995195,1847995.195,583.16,,,,,0.690277778,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,100601,AL100601,Salida de almacén,NC00,NCFB,NC,1,5,0.0158015,15801.5,4.96,,,,,0.121388889,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,100399,AL100399,Salida de almacén,NC00,NCFA,NC,5,474,1.181687358,1181687.358,288.352,,,,,0.344722222,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,100316,AL100316,Salida de almacén,NC00,NCFA,NC,1,48,0.16505944,165059.44,47.616,,,,,0.044722222,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,100637,AL100637,Salida de almacén,NC00,NCFA,NC,13,1150,0.85545452,855454.52,329.639,,,,,0.735555556,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,100778,AL100778,Salida de almacén,NC00,NCFA,NC,6,1806,1.496118474,1496118.474,87.696,,,,,0.694444444,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,100677,AL100677,Salida de almacén,NC00,NCFB,NC,16,1308,0.66840207,668402.07,208.68,,,,,0.678055556,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,100582,AL100582,Salida de almacén,NC00,NCFA,NC,14,1459,1.232103878,1232103.878,391.398,,,,,0.668888889,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,917403,AL917403,Salida de almacén,NC00,NCFB,NC,10,1552,1.009769218,1009769.218,207.925,,,,,0.466944444,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,100464,AL100464,Salida de almacén,NC00,NCFA,NC,15,5652,2.934719902,2934719.902,567.154,,,,,1.1325,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,100183,AL100183,Salida de almacén,NC00,NCFA,NC,10,1350,0.827372265,827372.265,235.74,,,,,0.804444444,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,100778,AL100778,Salida de almacén,NC00,NCFB,NC,11,826,0.295556935,295556.935,80.14,,,,,0.335833333,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,100713,AL100713,Salida de almacén,NC00,NCFA,NC,6,1335,2.142113188,2142113.188,502.904,,,,,0.988333333,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,JCONTRERAS3,JCONTRERAS3,Salida de almacén,NC00,NCFA,NC,13,1839,0.830135942,830135.942,341.4,,,,,0.042777778,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,100267,AL100267,Salida de almacén,NC00,NCFA,NC,12,2154,2.74415267,2744152.67,1216.326,,,,,1.468055556,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,100756,AL100756,Salida de almacén,NC00,NCFA,NC,17,2370,1.960491742,1960491.742,620.126,,,,,0.885833333,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,100577,AL100577,Salida de almacén,NC00,NCFB,NC,2,12,0.0538005,53800.5,25.464,,,,,0.061944444,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,100628,AL100628,Salida de almacén,NC00,NCFA,NC,10,3578,1.54494103,1544941.03,485.452,,,,,1.183055556,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,JZUNIGA1,JZUNIGA1,Salida de almacén,NC00,NCFB,NC,21,0,0,0,0,,,,,0.047777778,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,100323,AL100323,Salida de almacén,NC00,NCFA,NC,1,50,0.0232375,23237.5,9.75,,,,,0.114166667,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,100632,AL100632,Salida de almacén,NC00,NCFB,NC,9,678,0.41534322,415343.22,80.814,,,,,0.307777778,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,100399,AL100399,Salida de almacén,NC00,NCFB,NC,1,24,0.01456,14560,2.914,,,,,0.141111111,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,100267,AL100267,Salida de almacén,NC00,NCFB,NC,1,12,0.0095472,9547.2,3.666,,,,,0.038888889,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,100628,AL100628,Salida de almacén,NC00,NCFB,NC,11,153,0.044528564,44528.564,15.036,,,,,0.467222222,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,100741,AL100741,Salida de almacén,NC00,NCFB,NC,33,3031,1.554807937,1554807.937,333.322,,,,,1.555277778,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,100731,AL100731,Salida de almacén,NC00,NCFB,NC,13,697,0.526764906,526764.906,54.643,,,,,0.606666667,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,100773,AL100773,Salida de almacén,NC00,NCFB,NC,16,1199,0.884373184,884373.184,151.039,,,,,0.665,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,100640,AL100640,Salida de almacén,NC00,NCFA,NC,17,526,0.168825793,168825.793,65.77,,,,,0.911944444,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,JZUNIGA1,JZUNIGA1,Salida de almacén,NC00,NCFA,NC,20,0,0,0,0,,,,,0.029166667,RRRPSalida de almacénNC00NCNCFA
08/08/2023,RRRP,JSOSA1,JSOSA1,Salida de almacén,NC00,NCFB,NC,2,0,0,0,0,,,,,0.004166667,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,100637,AL100637,Salida de almacén,NC00,NCFB,NC,44,3396,1.450784335,1450784.335,345.963,,,,,1.558888889,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,100524,AL100524,Salida de almacén,NC00,NCFB,NC,11,982,0.85629546,856295.46,261.025,,,,,0.485833333,RRRPSalida de almacénNC00NCNCFB
08/08/2023,RRRP,100130,AL100130,Salida de almacén,NC00,NCFB,NC,14,1176,0.65463784,654637.84,243.799,,,,,0.313611111,RRRPSalida de almacénNC00NCNCFB
