Fecha,Unidad de negocio,No. Empleado,No. usuario,Proceso,Tipo de almacén,Area,Ubic.procedencia,Renglones,Piezas,Volumen m3,Volumen cm3,Peso,Codigos,Cajas,Tarimas,Folios,Tiempo,ID,Renglones por hora,Piezas por hora,Volumen m3 por hora,Codigos por hora,Cajas por hora,Tarimas por hora,Folios por hora,Peso por hora,Renglones Obtenido,Pieza Obtenido,Volumen m3 Obtenido,Codigos Obtenido,Cajas Obtenido,Tarimas Otenido,Folios Obtenido,RPV,Ponderacion,Ponderacion Valor,Evaluacion de desempeño
19/08/2023,RRRP,100028,AL100028,Salida de almacén,NPN1,NPNF,FA,22,1026,0.204869014,204869.014,56.876,,,,,0.685,RRRPSalida de almacénNPN1FANPNF,32.11678832,1497.810219,0.299078853,0,0,0,0,83.03065693,118.802379,109.9444028,142.3230306,0,0,0,0,360,360,100,Productivo
21/08/2023,RRRP,100028,AL100028,Salida de almacén,NC00,NCFB,NC,17,1318,1.067537465,1067537.465,278.044,,,,,0.451944444,RRRPSalida de almacénNC00NCNCFB,37.61524278,2916.287646,2.362098878,0,0,0,0,615.2172096,176.0743534,163.3194074,225.7125567,0,0,0,0,360,160.8237232,100,Productivo
21/08/2023,RRRP,100028,AL100028,Salida de almacén,NCL0,NCL0,BR,2,100,1.4824152,1482415.2,113.364,,,,,0.313611111,RRRPSalida de almacénNCL0BRNCL0,6.377325066,318.8662533,4.726921807,0,0,0,0,361.4795394,136.5971495,27.54339347,97.68795568,0,0,0,0,261.8284987,81.16539676,100,Productivo
21/08/2023,RRRP,100028,AL100028,Salida de almacén,NPB0,NPB0,BB,3,41,0.486966128,486966.128,65.826,,,,,0.246111111,RRRPSalida de almacénNPB0BBNPB0,12.18961625,166.5914221,1.978643409,0,0,0,0,267.4645598,170.993228,141.2501344,67.09708942,0,0,0,0,360,87.57825371,100,Productivo
15/08/2023,RRRP,100030,AL100030,Salida de almacén,NC00,NCFA,NC,12,1232,1.053277938,1053277.938,192.086,,,,,0.601666667,RRRPSalida de almacénNC00NCNCFA,19.94459834,2047.645429,1.750600451,0,0,0,0,319.2565097,179.2639493,95.0802662,121.2333385,0,0,0,0,360,40.90007868,100,Productivo
15/08/2023,RRRP,100030,AL100030,Salida de almacén,NC01,NCNA,FC,34,8393,1.759883708,1759883.708,335.843,,,,,1.957777778,RRRPSalida de almacénNC01FCNCNA,17.36662883,4287.003405,0.898919034,0,0,0,0,171.5429625,151.6611368,98.56252389,62.6624689,0,0,0,0,312.8861296,115.6685781,100,Productivo
15/08/2023,RRRP,100030,AL100030,Salida de almacén,NC01,NCNB,FC,20,534,0.10591614,105916.14,28.954,,,,,0.595,RRRPSalida de almacénNC01FCNCNB,33.61344538,897.4789916,0.178010319,0,0,0,0,48.66218487,163.3986928,31.12558633,28.8757338,0,0,0,0,223.4000129,25.09954512,100,Improductivo
15/08/2023,RRRP,100030,AL100030,Salida de almacén,NCL0,NCL0,BR,3,1308,4.09275342,4092753.42,795.384,,,,,0.844166667,RRRPSalida de almacénNCL0BRNCL0,3.553800592,1549.457058,4.848276509,0,0,0,0,942.2120434,76.11953693,133.8407717,100.1959076,0,0,0,0,310.1562163,49.43953534,100,Productivo
15/08/2023,RRRP,100030,AL100030,Salida de almacén,NPN0,NPNR,NA,17,760,0.210393134,210393.134,87.057,,,,,0.489444444,RRRPSalida de almacénNPN0NANPNR,34.73325766,1552.780931,0.429861114,0,0,0,0,177.8690125,162.6245428,233.2739115,169.3024418,0,0,0,0,360,33.27143981,100,Productivo
15/08/2023,RRRP,100030,AL100030,Salida de almacén,NPN1,NPNF,FA,41,1997,0.303146455,303146.455,76.065,,,,,0.807777778,RRRPSalida de almacénNPN1FANPNF,50.7565337,2472.21458,0.37528447,0,0,0,0,94.16574966,187.7521779,181.469022,178.5870937,0,0,0,0,360,54.91109363,100,Productivo
16/08/2023,RRRP,100030,AL100030,Salida de almacén,NC00,NCFB,NC,10,582,1.077457956,1077457.956,104.609,,,,,0.258611111,RRRPSalida de almacénNC00NCNCFB,38.66809882,2250.483351,4.166325072,0,0,0,0,404.5031149,181.0026998,126.0327004,398.1170699,0,0,0,0,360,42.89224469,100,Productivo
16/08/2023,RRRP,100030,AL100030,Salida de almacén,NC00,NCFA,NC,24,3601,1.788784869,1788784.869,367.291,,,,,0.780277778,RRRPSalida de almacénNC00NCNCFA,30.75827697,4615.02314,2.292497518,0,0,0,0,470.7182627,276.4583227,214.2937553,158.7610282,0,0,0,0,360,129.4138725,100,Productivo
16/08/2023,RRRP,100030,AL100030,Salida de almacén,NC01,NCNA,FC,15,3324,1.153849674,1153849.674,390.302,,,,,0.772222222,RRRPSalida de almacénNC01FCNCNA,19.42446043,4304.460432,1.494193822,0,0,0,0,505.4270504,169.6319867,98.96387851,104.158295,0,0,0,0,360,128.0778091,100,Productivo
16/08/2023,RRRP,100030,AL100030,Salida de almacén,NC01,NCNB,FC,1,120,0.030848,30848,0.516,,,,,0.046666667,RRRPSalida de almacénNC01FCNCNB,21.42857143,2571.428571,0.661028571,0,0,0,0,11.05714286,104.1666667,89.18005072,107.2279693,0,0,0,0,300.5746867,6.462317298,100,Productivo
16/08/2023,RRRP,100030,AL100030,Salida de almacén,NPN1,NPNF,FA,16,411,0.04002125,40021.25,10.434,,,,,0.312777778,RRRPSalida de almacénNPN1FANPNF,51.15452931,1314.031972,0.127954263,0,0,0,0,33.35914742,189.2243931,96.45444963,60.88975639,0,0,0,0,346.5685992,49.94065045,100,Productivo
01/08/2023,RRRP,100041,AL100041,Salida de almacén,NCJ0,NCCM,CR,56,8905,4.218169582,4218169.582,450.39,,,,,3.634166667,RRRPSalida de almacénNCJ0CRNCCM,15.40930979,2450.355423,1.16069789,0,0,0,0,123.9321257,94.52159955,86.06182715,99.62767289,0,0,0,0,280.2110996,256.3996234,100,Productivo
01/08/2023,RRRP,100041,AL100041,Salida de almacén,NPCJ,NPCM,CP,13,576,0.170948459,170948.459,32.707,,,,,0.253888889,RRRPSalida de almacénNPCJCPNPCM,51.20350109,2268.708972,0.67331997,0,0,0,0,128.82407,235.536105,229.5717412,307.9976214,0,0,0,0,360,23.01300881,100,Productivo
01/08/2023,RRRP,100041,AL100041,Salida de almacén,NPCR,NPCR,CA,46,4724,0.645804003,645804.003,188.648,,,,,0.083611111,RRRPSalida de almacénNPCRCANPCR,550.166113,56499.66777,7.723901697,0,0,0,0,2256.25515,124.6102734,300,259.4305241,0,0,0,0,360,7.578682333,100,Productivo
02/08/2023,RRRP,100041,AL100041,Salida de almacén,NCJ0,NCCM,CR,41,4585,2.411558817,2411558.817,148.626,,,,,3.235,RRRPSalida de almacénNCJ0CRNCCM,12.67387944,1417.310665,0.745458676,0,0,0,0,45.9431221,77.74231122,49.77904196,63.98591207,0,0,0,0,191.5072653,146.7491519,100,Improductivo
02/08/2023,RRRP,100041,AL100041,Salida de almacén,NPCJ,NPCM,CP,22,1122,0.311627082,311627.082,89.707,,,,,0.986666667,RRRPSalida de almacénNPCJCPNPCM,22.2972973,1137.162162,0.315838259,0,0,0,0,90.91925676,102.5675676,115.0699807,144.4743017,0,0,0,0,360,84.1373865,100,Productivo
03/08/2023,RRRP,100041,AL100041,Salida de almacén,NCJ0,NCCM,CR,27,9261,7.30854571,7308545.71,566.605,,,,,1.103055556,RRRPSalida de almacénNCJ0CRNCCM,24.4774616,8395.769328,6.625727665,0,0,0,0,513.6685973,150.1461684,294.8777316,568.7145932,0,0,0,0,360,172.0081819,100,Productivo
03/08/2023,RRRP,100041,AL100041,Salida de almacén,NPCJ,NPCM,CP,16,827,0.135069342,135069.342,31.792,,,,,1.154444444,RRRPSalida de almacénNPCJCPNPCM,13.85948027,716.3618864,0.11699943,0,0,0,0,27.5387873,63.75360924,72.48900041,53.51920004,0,0,0,0,189.7618097,94.89232115,100,Improductivo
03/08/2023,RRRP,100041,AL100041,Salida de almacén,NPCR,NPCR,CA,30,1727,0.195067118,195067.118,58.201,,,,,0.051111111,RRRPSalida de almacénNPCRCANPCR,586.9565217,33789.13043,3.81653057,0,0,0,0,1138.715217,132.9431438,199.1907802,128.1896851,0,0,0,0,360,7.970160029,100,Productivo
04/08/2023,RRRP,100041,AL100041,Salida de almacén,NCJ0,NCCM,CR,19,6841,4.576793576,4576793.576,287.756,,,,,1.5,RRRPSalida de almacénNCJ0CRNCCM,12.66666667,4560.666667,3.051195717,0,0,0,0,191.8373333,77.69806763,160.180561,261.8972012,0,0,0,0,360,220.4831575,100,Productivo
04/08/2023,RRRP,100041,AL100041,Salida de almacén,NPCJ,NPCM,CP,27,1358,0.372313287,372313.287,109.292,,,,,0.949166667,RRRPSalida de almacénNPCJCPNPCM,28.44600527,1430.728709,0.392252805,0,0,0,0,115.1452151,130.8516242,144.7761194,179.4287058,0,0,0,0,360,139.5168425,100,Productivo
05/08/2023,RRRP,100041,AL100041,Salida de almacén,NCJ0,NCCM,CR,24,4920,4.191075173,4191075.173,172.41,,,,,1.184444444,RRRPSalida de almacénNCJ0CRNCCM,20.26266417,4153.846154,3.538431197,0,0,0,0,145.5619137,124.2923566,145.8921372,303.7187099,0,0,0,0,360,294.6899597,100,Productivo
05/08/2023,RRRP,100041,AL100041,Salida de almacén,NPCJ,NPCM,CP,46,5819,1.11847758,1118477.58,122.414,,,,,0.2625,RRRPSalida de almacénNPCJCPNPCM,175.2380952,22167.61905,4.260866971,0,0,0,0,466.3390476,300,300,1949.053869,0,0,0,0,360,65.31004031,100,Productivo
07/08/2023,RRRP,100041,AL100041,Salida de almacén,NCJ0,NCCM,CR,28,7766,6.493141309,6493141.309,252.332,,,,,1.165277778,RRRPSalida de almacénNCJ0CRNCCM,24.02860548,6664.505364,5.572183245,0,0,0,0,216.54236,147.392859,234.0719649,478.2843618,0,0,0,0,360,219.921363,100,Productivo
07/08/2023,RRRP,100041,AL100041,Salida de almacén,NPCJ,NPCM,CP,14,686,0.233676636,233676.636,67.817,,,,,0.742222222,RRRPSalida de almacénNPCJCPNPCM,18.86227545,924.251497,0.314833791,0,0,0,0,91.37020958,86.76646707,93.5254491,144.0148267,0,0,0,0,324.3067429,126.1901292,100,Productivo
08/08/2023,RRRP,100041,AL100041,Salida de almacén,NCJ0,NCCM,CR,17,3485,1.335180159,1335180.159,178.351,,,,,0.963055556,RRRPSalida de almacénNCJ0CRNCCM,17.65214883,3618.690511,1.386399934,0,0,0,0,185.1928468,108.2793042,127.0963038,119.0006464,0,0,0,0,354.3762544,121.1420306,100,Productivo
08/08/2023,RRRP,100041,AL100041,Salida de almacén,NPCJ,NPCM,CP,38,882,0.260932963,260932.963,65.15,,,,,1.826388889,RRRPSalida de almacénNPCJCPNPCM,20.80608365,482.9201521,0.142868238,0,0,0,0,35.67148289,95.70798479,48.86692015,65.35240234,0,0,0,0,209.9273073,136.0946604,100,Improductivo
08/08/2023,RRRP,100041,AL100041,Salida de almacén,NPCR,NPCR,CA,20,827,0.225255167,225255.167,84.02,,,,,0.027777778,RRRPSalida de almacénNPCRCANPCR,720,29772,8.109186012,0,0,0,0,3024.72,163.0769231,175.5093379,272.3714594,0,0,0,0,360,3.54959574,100,Productivo
09/08/2023,RRRP,100041,AL100041,Salida de almacén,NCJ0,NCCM,CR,38,4021,6.254876482,6254876.482,293.548,,,,,1.985555556,RRRPSalida de almacénNCJ0CRNCCM,19.13822048,2025.125909,3.15018961,0,0,0,0,147.8417459,117.3949539,71.12683912,270.3942712,0,0,0,0,360,166.4368411,100,Productivo
09/08/2023,RRRP,100041,AL100041,Salida de almacén,NPCJ,NPCM,CP,64,3570,1.010137072,1010137.072,173.367,,,,,2.309166667,RRRPSalida de almacénNPCJCPNPCM,27.71562613,1546.01227,0.437446585,0,0,0,0,75.07773367,127.4918802,156.4417178,200.101755,0,0,0,0,360,193.5631589,100,Productivo
10/08/2023,RRRP,100041,AL100041,Salida de almacén,NCJ0,NCCM,CR,31,4369,2.63723083,2637230.83,159.686,,,,,1.9875,RRRPSalida de almacénNCJ0CRNCCM,15.59748428,2198.238994,1.326908594,0,0,0,0,80.34515723,95.67587276,77.20694824,113.8942497,0,0,0,0,286.7770707,113.1203452,100,Productivo
10/08/2023,RRRP,100041,AL100041,Salida de almacén,NPCJ,NPCM,CP,60,2525,0.516642932,516642.932,192.488,,,,,3.005277778,RRRPSalida de almacénNPCJCPNPCM,19.96487661,840.1885572,0.171911873,0,0,0,0,64.04998614,91.83843239,85.01908019,78.63786964,0,0,0,0,255.4953822,152.3901285,100,Productivo
10/08/2023,RRRP,100041,AL100041,Salida de almacén,NPCR,NPCR,CA,31,1301,0.215419965,215419.965,47.817,,,,,0.045833333,RRRPSalida de almacénNPCRCANPCR,676.3636364,28385.45455,4.700071964,0,0,0,0,1043.28,153.1934732,167.3354942,157.8660864,0,0,0,0,360,3.274711947,100,Productivo
11/08/2023,RRRP,100041,AL100041,Salida de almacén,NCJ0,NCCM,CR,22,5728,3.338443162,3338443.162,253.286,,,,,1.078888889,RRRPSalida de almacénNCJ0CRNCCM,20.39134912,5309.165808,3.094334548,0,0,0,0,234.7656025,125.0817176,186.4694835,265.5999918,0,0,0,0,360,119.4974788,100,Productivo
11/08/2023,RRRP,100041,AL100041,Salida de almacén,NPCJ,NPCM,CP,63,2790,0.975676028,975676.028,195.621,,,,,2.171388889,RRRPSalida de almacénNPCJCPNPCM,29.01368812,1284.891902,0.449332698,0,0,0,0,90.09026481,133.4629653,130.0188234,205.5388351,0,0,0,0,360,240.5025212,100,Productivo
12/08/2023,RRRP,100041,AL100041,Salida de almacén,NCJ0,NCCM,CR,33,6532,11.15869173,11158691.73,184.561,,,,,2.342777778,RRRPSalida de almacénNCJ0CRNCCM,14.08584302,2788.14323,4.763017574,0,0,0,0,78.77870524,86.40337763,97.9256717,408.8302054,0,0,0,0,360,270.8027114,100,Productivo
12/08/2023,RRRP,100041,AL100041,Salida de almacén,NPCJ,NPCM,CP,30,1405,0.515610883,515610.883,76.43,,,,,0.771666667,RRRPSalida de almacénNPCJCPNPCM,38.87688985,1820.734341,0.66817825,0,0,0,0,99.04535637,178.8336933,184.240975,305.6456379,0,0,0,0,360,89.19728862,100,Productivo
14/08/2023,RRRP,100041,AL100041,Salida de almacén,NCJ0,NCCM,CR,34,6157,6.777683802,6777683.802,388.808,,,,,1.785277778,RRRPSalida de almacénNCJ0CRNCCM,19.04465536,3448.763031,3.796430946,0,0,0,0,217.7857165,116.82102,121.1280801,325.8639338,0,0,0,0,360,203.6187627,100,Productivo
14/08/2023,RRRP,100041,AL100041,Salida de almacén,NPCJ,NPCM,CP,15,2595,0.350470824,350470.824,49.304,,,,,1.371111111,RRRPSalida de almacénNPCJCPNPCM,10.94003241,1892.625608,0.255610812,0,0,0,0,35.95915721,50.32414911,191.5156865,116.924383,0,0,0,0,358.7642186,155.8444234,100,Productivo
16/08/2023,RRRP,100041,AL100041,Salida de almacén,NCJ0,NCCM,CR,34,6436,2.356270028,2356270.028,307.273,,,,,1.4275,RRRPSalida de almacénNCJ0CRNCCM,23.8178634,4508.581436,1.65062699,0,0,0,0,215.2525394,146.1001548,158.3512141,141.6803866,0,0,0,0,360,180.6326889,100,Productivo
16/08/2023,RRRP,100041,AL100041,Salida de almacén,NPCJ,NPCM,CP,41,3154,0.642251396,642251.396,156.713,,,,,1.4175,RRRPSalida de almacénNPCJCPNPCM,28.92416226,2225.044092,0.453087405,0,0,0,0,110.5559083,133.0511464,225.1532712,207.2563553,0,0,0,0,360,179.3673111,100,Productivo
17/08/2023,RRRP,100041,AL100041,Salida de almacén,NCJ0,NCCM,CR,59,8852,4.197364491,4197364.491,356.769,,,,,3.602777778,RRRPSalida de almacénNCJ0CRNCCM,16.37625289,2456.993061,1.165035634,0,0,0,0,99.02609098,100.4528846,86.29495547,100,0,0,0,0,286.7478401,176.0446599,100,Productivo
17/08/2023,RRRP,100041,AL100041,Salida de almacén,NPCJ,NPCM,CP,65,3750,0.64581759,645817.59,82.826,,,,,2.265555556,RRRPSalida de almacénNPCJCPNPCM,28.69053458,1655.223149,0.28505926,0,0,0,0,36.55880333,131.976459,167.4928186,130.3950246,0,0,0,0,360,138.9832434,100,Productivo
18/08/2023,RRRP,100041,AL100041,Salida de almacén,NCJ0,NCCM,CR,44,35999,4.530550098,4530550.098,723.977,,,,,1.448333333,RRRPSalida de almacénNCJ0CRNCCM,30.37974684,24855.46605,3.128112841,0,0,0,0,499.8690449,186.3511282,300,268.4993275,0,0,0,0,360,248.1544157,100,Productivo
18/08/2023,RRRP,100041,AL100041,Salida de almacén,NPCJ,NPCM,CP,11,407,0.04349168,43491.68,32.701,,,,,0.652777778,RRRPSalida de almacénNPCJCPNPCM,16.85106383,623.4893617,0.066625552,0,0,0,0,50.09514894,77.51489362,63.09118541,30.47661226,0,0,0,0,171.0826913,53.15234327,100,Improductivo
19/08/2023,RRRP,100041,AL100041,Salida de almacén,NCJ0,NCCM,CR,55,9824,2.536352901,2536352.901,349.283,,,,,1.918611111,RRRPSalida de almacénNCJ0CRNCCM,28.66657015,5120.370638,1.321973425,0,0,0,0,182.0499204,175.8424031,179.8385853,113.470643,0,0,0,0,360,229.7016166,100,Productivo
19/08/2023,RRRP,100041,AL100041,Salida de almacén,NPCJ,NPCM,CP,20,1719,0.199945064,199945.064,44.36,,,,,1.088333333,RRRPSalida de almacénNPCJCPNPCM,18.37672282,1579.479326,0.183716751,0,0,0,0,40.75957121,84.53292496,159.8282651,84.03779014,0,0,0,0,328.3989803,118.8607117,100,Productivo
01/08/2023,RRRP,100042,AL100042,Salida de almacén,NPCR,NPCR,CA,92,4112,0.547681873,547681.873,196.658,,,,,0.279444444,RRRPSalida de almacénNPCRCANPCR,329.2246521,14714.91054,1.959895371,0,0,0,0,703.7463221,74.56797675,86.74607702,65.82899461,0,0,0,0,227.1430484,227.1430484,100,Improductivo
02/08/2023,RRRP,100042,AL100042,Salida de almacén,NCJ0,NCCM,CR,26,15652,2.706262449,2706262.449,552.268,,,,,1.5175,RRRPSalida de almacénNCJ0CRNCCM,17.13344316,10314.33278,1.783368994,0,0,0,0,363.9327842,105.0975336,300,153.0742016,0,0,0,0,360,115.7210944,100,Productivo
02/08/2023,RRRP,100042,AL100042,Salida de almacén,NPCJ,NPCM,CP,26,712,0.265026331,265026.331,58.643,,,,,3.203333333,RRRPSalida de almacénNPCJCPNPCM,8.116545265,222.2684703,0.082734547,0,0,0,0,18.30686785,37.33610822,22.49145236,37.84537027,0,0,0,0,97.67293085,66.27621292,100,Improductivo
03/08/2023,RRRP,100042,AL100042,Salida de almacén,NCJ0,NCCM,CR,34,9423,8.5349823,8534982.3,561.743,,,,,1.910277778,RRRPSalida de almacénNCJ0CRNCCM,17.79845863,4932.790461,4.467927335,0,0,0,0,294.0635161,109.176777,173.2503603,383.5013459,0,0,0,0,360,339.5117937,100,Productivo
03/08/2023,RRRP,100042,AL100042,Salida de almacén,NPCJ,NPCM,CP,3,126,0.0886095,88609.5,10.458,,,,,0.115277778,RRRPSalida de almacénNPCJCPNPCM,26.02409639,1093.012048,0.768660723,0,0,0,0,90.72,119.7108434,110.6024096,351.6094649,0,0,0,0,360,20.48820625,100,Productivo
04/08/2023,RRRP,100042,AL100042,Salida de almacén,NCJ0,NCCM,CR,29,7839,4.274969531,4274969.531,325.987,,,,,2.173055556,RRRPSalida de almacénNCJ0CRNCCM,13.34526397,3607.362904,1.96726196,0,0,0,0,150.0131919,81.8606228,126.6984535,168.8585227,0,0,0,0,360,237.2603201,100,Productivo
04/08/2023,RRRP,100042,AL100042,Salida de almacén,NPCJ,NPCM,CP,16,366,0.159906627,159906.627,45.293,,,,,1.124166667,RRRPSalida de almacénNPCJCPNPCM,14.23276501,325.5744996,0.14224459,0,0,0,0,40.2902891,65.47071905,32.94503865,65.06712626,0,0,0,0,163.482884,55.73843567,100,Improductivo
05/08/2023,RRRP,100042,AL100042,Salida de almacén,NCJ0,NCCM,CR,32,4036,5.940602119,5940602.119,196.184,,,,,2.119722222,RRRPSalida de almacénNCJ0CRNCCM,15.09631765,1904.023064,2.80253802,0,0,0,0,92.55174944,92.60168762,66.87344304,240.5538456,0,0,0,0,360,248.4543728,100,Productivo
05/08/2023,RRRP,100042,AL100042,Salida de almacén,NPCJ,NPCM,CP,35,3423,0.677866034,677866.034,44.81,,,,,0.951666667,RRRPSalida de almacénNPCJCPNPCM,36.77758319,3596.847636,0.712293556,0,0,0,0,47.08581436,169.1768827,300,325.8253591,0,0,0,0,360,111.5456272,100,Productivo
07/08/2023,RRRP,100042,AL100042,Salida de almacén,NCJ0,NCCM,CR,29,16267,6.364679188,6364679.188,399.903,,,,,1.219166667,RRRPSalida de almacénNCJ0CRNCCM,23.78673958,13342.72044,5.22051608,0,0,0,0,328.0133971,145.9092395,300,448.0992624,0,0,0,0,360,220.9537128,100,Productivo
07/08/2023,RRRP,100042,AL100042,Salida de almacén,NPCJ,NPCM,CP,17,1537,0.325614085,325614.085,105.555,,,,,0.767222222,RRRPSalida de almacénNPCJCPNPCM,22.15785663,2003.33092,0.424406483,0,0,0,0,137.5807386,101.9261405,202.7180097,194.1368044,0,0,0,0,360,139.0462872,100,Productivo
08/08/2023,RRRP,100042,AL100042,Salida de almacén,NCJ0,NCCM,CR,24,3858,1.136258882,1136258.882,415.002,,,,,1.648611111,RRRPSalida de almacénNCJ0CRNCCM,14.55770851,2340.151643,0.6892219,0,0,0,0,251.7282561,89.29782792,82.19123001,59.15886861,0,0,0,0,230.6479265,104.2094583,100,Improductivo
08/08/2023,RRRP,100042,AL100042,Salida de almacén,NPCJ,NPCM,CP,8,1541,0.07964074,79640.74,14.743,,,,,1.959444444,RRRPSalida de almacénNPCJCPNPCM,4.082789906,786.4474057,0.040644551,0,0,0,0,7.524071449,18.78083357,79.58098748,18.59208942,0,0,0,0,116.9539105,62.80396502,100,Improductivo
08/08/2023,RRRP,100042,AL100042,Salida de almacén,NPCR,NPCR,CA,22,809,0.190875328,190875.328,58.684,,,,,0.040833333,RRRPSalida de almacénNPCRCANPCR,538.7755102,19812.2449,4.674497829,0,0,0,0,1437.159184,122.0303506,116.7954448,157.007102,0,0,0,0,360,4.02862363,100,Productivo
09/08/2023,RRRP,100042,AL100042,Salida de almacén,NCJ0,NCCM,CR,32,2097,4.619096894,4619096.894,97.276,,,,,2.381944444,RRRPSalida de almacénNCJ0CRNCCM,13.43440233,880.3731778,1.93921269,0,0,0,0,40.83890379,82.40740271,30.92062627,166.4509337,0,0,0,0,279.7789627,84.69620155,100,Productivo
09/08/2023,RRRP,100042,AL100042,Salida de almacén,NPCJ,NPCM,CP,64,2494,0.800614836,800614.836,153.293,,,,,5.486388889,RRRPSalida de almacénNPCJCPNPCM,11.66523214,454.579515,0.145927467,0,0,0,0,27.94060048,53.66006784,45.99911759,66.75178947,0,0,0,0,166.4109749,116.0341441,100,Improductivo
10/08/2023,RRRP,100042,AL100042,Salida de almacén,NCJ0,NCCM,CR,32,4849,3.032153586,3032153.586,146.353,,,,,2.591111111,RRRPSalida de almacénNCJ0CRNCCM,12.34991424,1871.397942,1.170213648,0,0,0,0,56.4827187,75.75508987,65.72757759,100.4444512,0,0,0,0,241.9271186,79.96513811,100,Improductivo
10/08/2023,RRRP,100042,AL100042,Salida de almacén,NPCJ,NPCM,CP,76,2377,0.79014777,790147.77,284.694,,,,,5.196944444,RRRPSalida de almacénNPCJCPNPCM,14.62397776,457.3841467,0.152040834,0,0,0,0,54.78103587,67.27029772,46.2829196,69.54823482,0,0,0,0,183.1014521,121.3863814,100,Improductivo
10/08/2023,RRRP,100042,AL100042,Salida de almacén,NPCR,NPCR,CA,28,1496,0.152170682,152170.682,48.87,,,,,0.051111111,RRRPSalida de almacénNPCRCANPCR,547.826087,29269.56522,2.977252474,0,0,0,0,956.1521739,124.0802676,172.5474275,100,0,0,0,0,360,2.347188264,100,Productivo
11/08/2023,RRRP,100042,AL100042,Salida de almacén,NCJ0,NCCM,CR,23,8899,3.253736235,3253736.235,450.61,,,,,1.6075,RRRPSalida de almacénNCJ0CRNCCM,14.30793157,5535.92535,2.024097191,0,0,0,0,280.3172628,87.7656817,194.4337732,173.7369341,0,0,0,0,360,57.96983694,100,Productivo
11/08/2023,RRRP,100042,AL100042,Salida de almacén,NPCJ,NPCM,CP,105,4964,1.346909389,1346909.389,277.057,,,,,8.375277778,RRRPSalida de almacénNPCJCPNPCM,12.53689762,592.6967596,0.160819668,0,0,0,0,33.08033564,57.66972903,59.97526734,73.56394782,0,0,0,0,191.2089442,160.4190794,100,Improductivo
12/08/2023,RRRP,100042,AL100042,Salida de almacén,NCJ0,NCCM,CR,53,9010,13.54628744,13546287.44,739.947,,,,,5.677777778,RRRPSalida de almacénNCJ0CRNCCM,9.334637965,1586.888454,2.38584319,0,0,0,0,130.3233464,57.25921041,55.73498381,204.7871431,0,0,0,0,317.7813373,286.9268723,100,Productivo
12/08/2023,RRRP,100042,AL100042,Salida de almacén,NPCJ,NPCM,CP,24,751,0.182934194,182934.194,27.439,,,,,0.610555556,RRRPSalida de almacénNPCJCPNPCM,39.30846224,1230.027298,0.299619244,0,0,0,0,44.94103731,180.8189263,124.467048,137.0552169,0,0,0,0,360,34.95361781,100,Productivo
14/08/2023,RRRP,100042,AL100042,Salida de almacén,NCJ0,NCCM,CR,40,10711,9.85986719,9859867.19,409.155,,,,,2.489166667,RRRPSalida de almacénNCJ0CRNCCM,16.06963509,4303.046535,3.961111693,0,0,0,0,164.3742886,98.57207319,151.1323801,339.9991879,0,0,0,0,360,258.7599262,100,Productivo
14/08/2023,RRRP,100042,AL100042,Salida de almacén,NPCJ,NPCM,CP,43,5543,1.094267788,1094267.788,327.754,,,,,0.973888889,RRRPSalida de almacénNPCJCPNPCM,44.15288078,5691.614375,1.1236064,0,0,0,0,336.5414718,203.1032516,300,513.9727232,0,0,0,0,360,101.2400738,100,Productivo
15/08/2023,RRRP,100042,AL100042,Salida de almacén,NCJ0,NCCM,CR,26,4404,2.277400333,2277400.333,278.101,,,,,1.688055556,RRRPSalida de almacénNCJ0CRNCCM,15.40233668,2608.918874,1.349126411,0,0,0,0,164.7463551,94.47882608,91.63092142,115.8013001,0,0,0,0,301.9110476,186.85339,100,Productivo
15/08/2023,RRRP,100042,AL100042,Salida de almacén,NPCJ,NPCM,CP,23,1031,0.159117686,159117.686,104.29,,,,,1.039444444,RRRPSalida de almacénNPCJCPNPCM,22.1272047,991.8760021,0.153079548,0,0,0,0,100.3324425,101.7851416,100.368405,70.02337501,0,0,0,0,272.1769216,103.7260455,100,Productivo
16/08/2023,RRRP,100042,AL100042,Salida de almacén,NCJ0,NCCM,CR,52,4888,2.901048028,2901048.028,168.429,,,,,4.300277778,RRRPSalida de almacénNCJ0CRNCCM,12.0922421,1136.670758,0.674618752,0,0,0,0,39.16700472,74.17451406,39.9223563,57.90541788,0,0,0,0,172.0022882,114.1349089,100,Improductivo
16/08/2023,RRRP,100042,AL100042,Salida de almacén,NPCJ,NPCM,CP,33,1178,0.297324612,297324.612,127.342,,,,,2.180277778,RRRPSalida de almacénNPCJCPNPCM,15.13568607,540.2981271,0.13637006,0,0,0,0,58.40631928,69.62415594,54.67302477,62.3799324,0,0,0,0,186.6771131,62.80448611,100,Improductivo
17/08/2023,RRRP,100042,AL100042,Salida de almacén,NCJ0,NCCM,CR,82,11807,4.289017901,4289017.901,496.727,,,,,5.246388889,RRRPSalida de almacénNCJ0CRNCCM,15.62979827,2250.500344,0.817518105,0,0,0,0,94.67979033,95.87408869,79.04248085,70.17108157,0,0,0,0,245.0876511,116.563519,100,Improductivo
